Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-28 00:00:00-04:00,90.73752465211551,91.68603749221063,90.44716161953328,91.13435363769531,6707700,0.0,0.0
2024-04-01 00:00:00-04:00,91.13435808932866,91.40535966138238,90.17616446554567,90.52459716796875,3416000,0.0,0.0
2024-04-02 00:00:00-04:00,89.91483885125301,90.75687835048272,89.56640616735153,89.73094177246094,5245400,0.0,0.0
2024-04-03 00:00:00-04:00,89.96323852090701,91.2698649338469,89.76966806637343,90.01163482666016,4821100,0.0,0.0
2024-04-04 00:00:00-04:00,91.17306101714156,91.69571004066263,88.90825596612217,89.31475830078125,5466100,0.0,0.0
2024-04-05 00:00:00-04:00,89.28572531803857,90.29230782290885,88.66629106646282,89.4986572265625,4654800,0.0,0.0
2024-04-08 00:00:00-04:00,90.01162310152203,90.39877134439779,89.2373266157705,90.21487426757812,4601900,0.0,0.0
2024-04-09 00:00:00-04:00,90.60202427219112,91.11499256567468,89.84708924523504,91.05692291259766,4952400,0.0,0.0
2024-04-10 00:00:00-04:00,89.30507457616896,89.9051547055216,88.25010321186267,88.70500183105469,5994200,0.0,0.0
2024-04-11 00:00:00-04:00,88.7727558850124,88.85018701152845,82.27836967931212,84.049560546875,24631800,0.0,0.0
2024-04-12 00:00:00-04:00,83.04298081278404,84.02052103969521,82.38483104254061,83.42044830322266,12789000,0.0,0.0
2024-04-15 00:00:00-04:00,84.97871751250827,86.26597488867858,82.74293993278808,84.19474029541016,9553900,0.0,0.0
2024-04-16 00:00:00-04:00,87.7952084403769,88.17267595279434,85.1722899430132,86.2756576538086,18291600,0.0,0.0
2024-04-17 00:00:00-04:00,87.23383660486859,88.50174720070704,86.78861873960615,87.1854476928711,9544600,0.0,0.0
2024-04-18 00:00:00-04:00,87.74681313813144,88.18235027176426,86.85637001423972,87.35966491699219,6752000,0.0,0.0
2024-04-19 00:00:00-04:00,87.45645551268296,88.67596989989848,87.45645551268296,87.74681854248047,8134700,0.0,0.0
2024-04-22 00:00:00-04:00,88.18236149533068,89.6825582740962,87.79521322491645,89.13086700439453,7294400,0.0,0.0
2024-04-23 00:00:00-04:00,89.1986219926129,91.02788994426807,89.1986219926129,90.74720764160156,6393900,0.0,0.0
2024-04-24 00:00:00-04:00,90.11809295836098,91.04724435098626,90.04066182958249,90.83431243896484,5100900,0.0,0.0
2024-04-25 00:00:00-04:00,90.01162584248102,90.64074083328161,88.705006944196,89.58576202392578,6770600,0.0,0.0
2024-04-26 00:00:00-04:00,89.52769380576677,90.31166368046082,89.43090858660833,89.84709167480469,4606100,0.0,0.0
2024-04-29 00:00:00-04:00,89.2121562505768,90.65783245169679,89.2121562505768,89.97406768798828,4416100,0.85,0.0
2024-04-30 00:00:00-04:00,89.47589906197211,89.70056890358482,88.45025183498605,88.7335205078125,5860000,0.0,0.0
2024-05-01 00:00:00-04:00,89.16331675907539,90.33549456033573,88.62607512108205,89.41728973388672,4713600,0.0,0.0
2024-05-02 00:00:00-04:00,90.39409895124325,90.76528448168236,89.47589414400049,90.50154876708984,4449200,0.0,0.0
2024-05-03 00:00:00-04:00,91.1755434750081,92.23050123977976,91.11693719445763,91.46858978271484,5043500,0.0,0.0
