Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-02-28 00:00:00-05:00,11.270000457763672,11.970000267028809,10.979999542236328,11.960000038146973,511100,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,12.3100004196167,12.5,11.180000305175781,11.529999732971191,717100,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,10.829999923706055,11.489999771118164,10.385000228881836,10.890000343322754,595700,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,10.90999984741211,11.25,10.690999984741211,11.229999542236328,299100,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,10.829999923706055,10.899999618530273,10.272000312805176,10.460000038146973,228500,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,10.300000190734863,10.550000190734863,9.8149995803833,10.399999618530273,323000,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,9.90999984741211,9.9350004196167,8.3100004196167,8.390000343322754,1348900,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,8.550000190734863,9.09000015258789,8.220000267028809,8.800000190734863,785600,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,9.5600004196167,9.789999961853027,9.300000190734863,9.640000343322754,1105500,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,9.640000343322754,9.640000343322754,8.930000305175781,9.279999732971191,1066400,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,9.59000015258789,9.779999732971191,9.270000457763672,9.699999809265137,465800,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,9.489999771118164,9.489999771118164,8.880000114440918,9.119999885559082,1083100,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,8.649999618530273,8.729999542236328,8.380000114440918,8.529999732971191,1144200,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,8.819999694824219,9.270000457763672,8.710000038146973,9.020000457763672,786600,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,8.890000343322754,9.109999656677246,8.739999771118164,9.039999961853027,774400,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,9.069999694824219,9.65999984741211,9.0600004196167,9.640000343322754,796400,0.0,0.0,0.0
2025-03-24 00:00:00-04:00,10.09000015258789,11.079999923706055,10.010000228881836,11.069999694824219,753300,0.0,0.0,0.0
2025-03-25 00:00:00-04:00,11.300000190734863,11.539999961853027,10.710000038146973,11.539999961853027,1151800,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,11.300000190734863,11.34000015258789,10.470000267028809,10.739999771118164,849500,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,10.729999542236328,11.694000244140625,10.729999542236328,10.800000190734863,1116300,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,10.880000114440918,10.920000076293945,10.199999809265137,10.270000457763672,463112,0.0,0.0,0.0
