Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-28 00:00:00-04:00,146.52330387839095,146.66233854048738,144.35833340379773,144.50729370117188,2176500,0.0,0.0
2024-04-01 00:00:00-04:00,145.40853219377402,145.72685068903562,143.65782600461904,144.79180908203125,968300,0.236,0.0
2024-04-02 00:00:00-04:00,143.2599316148161,143.568293146044,141.83747061747007,143.4091339111328,1376500,0.0,0.0
2024-04-03 00:00:00-04:00,143.01126346577936,144.08556562766688,142.03642445068462,142.97146606445312,1211200,0.0,0.0
2024-04-04 00:00:00-04:00,144.3541201613905,144.49338070022608,140.38518721544716,140.5940704345703,1183900,0.0,0.0
2024-04-05 00:00:00-04:00,143.41907117544483,144.73211205490963,142.67302936072878,143.35939025878906,1655800,0.0,0.0
2024-04-08 00:00:00-04:00,143.0410960955652,145.0205841227109,142.2552568341445,143.69761657714844,1247300,0.0,0.0
2024-04-09 00:00:00-04:00,145.22948018872864,146.6519260310396,144.7321189552056,146.62208557128906,873700,0.0,0.0
2024-04-10 00:00:00-04:00,143.65782282743746,144.29444462561963,142.7924191022591,143.39920043945312,1051800,0.0,0.0
2024-04-11 00:00:00-04:00,144.88133532358012,145.09023374038074,142.91178889747644,144.23477172851562,720100,0.0,0.0
2024-04-12 00:00:00-04:00,142.83219630970524,143.89655664178574,139.51976865196198,139.98728942871094,1124500,0.0,0.0
2024-04-15 00:00:00-04:00,141.55894670645463,142.49398821997988,138.28631658737595,139.47998046875,1506000,0.0,0.0
2024-04-16 00:00:00-04:00,139.53966330431493,139.6192429212685,135.90893245308683,136.07803344726562,1345700,0.0,0.0
2024-04-17 00:00:00-04:00,136.51571052624686,136.7345506731341,132.1687632251319,133.83990478515625,2084100,0.0,0.0
2024-04-18 00:00:00-04:00,130.56724758977384,133.73047249230777,127.66266020716114,131.74102783203125,1936600,0.0,0.0
2024-04-19 00:00:00-04:00,132.3577554410559,133.03417454186192,131.45255444624226,132.0294952392578,1303400,0.0,0.0
2024-04-22 00:00:00-04:00,132.835235202593,134.30743542241834,131.0845290769016,133.2032928466797,850500,0.0,0.0
2024-04-23 00:00:00-04:00,137.25179994079528,138.91298461743628,135.29219549232883,138.46536254882812,1979400,0.0,0.0
2024-04-24 00:00:00-04:00,137.60989397606323,139.1517167407104,135.4911455729183,136.76438903808594,1553200,0.0,0.0
2024-04-25 00:00:00-04:00,136.3366600086059,136.48587748682706,133.4121735032919,135.65029907226562,940800,0.0,0.0
2024-04-26 00:00:00-04:00,135.7298763120198,137.62979984893235,134.2875317840652,137.01307678222656,754900,0.0,0.0
2024-04-29 00:00:00-04:00,137.5303042196217,139.1318077819879,137.15232005450838,138.85328674316406,781200,0.0,0.0
2024-04-30 00:00:00-04:00,137.86853696628924,138.9129833910675,136.24713452368454,136.31675720214844,1087300,0.0,0.0
