Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-28 00:00:00-04:00,32.58048510759069,32.986997392271434,32.45158986154602,32.66971969604492,2025500,0.0,0.0
2024-04-01 00:00:00-04:00,32.71929689316836,32.72921016743133,32.233463244807574,32.33261489868164,1458100,0.0,0.0
2024-04-02 00:00:00-04:00,32.193805546101046,32.53091359619499,31.648482810419956,31.777376174926758,2240400,0.0,0.0
2024-04-03 00:00:00-04:00,31.7278022042534,31.99550598922164,31.668313104635253,31.826950073242188,1831400,0.0,0.0
2024-04-04 00:00:00-04:00,32.08473990114999,32.253292031292325,31.678227595352297,31.688140869140625,2029800,0.0,0.0
2024-04-05 00:00:00-04:00,31.47001271819951,31.68814067154502,30.835457296740326,31.37086296081543,2477800,0.0,0.0
2024-04-08 00:00:00-04:00,31.489844471717177,31.767463426720298,31.460098975819708,31.549333572387695,1217300,0.0,0.0
2024-04-09 00:00:00-04:00,31.69805582056622,32.084739685058594,31.618736392923434,32.084739685058594,1442200,0.0,0.0
2024-04-10 00:00:00-04:00,31.53941730216491,31.807122973614728,31.13290499476298,31.489843368530273,1891900,0.0,0.0
2024-04-11 00:00:00-04:00,31.648482225510328,31.698056159144965,31.291543851743032,31.489843368530273,1102400,0.0,0.0
2024-04-12 00:00:00-04:00,31.351035152881803,31.430354582159755,30.924692511341167,30.944520950317383,996500,0.0,0.0
2024-04-15 00:00:00-04:00,31.35103431574038,31.35103431574038,30.33971020110778,30.389284133911133,957800,0.0,0.0
2024-04-16 00:00:00-04:00,30.260392301626194,30.458689933974853,30.05217761286703,30.369455337524414,1101100,0.0,0.0
2024-04-17 00:00:00-04:00,30.448774430866173,30.637158786963063,30.16124220525718,30.300050735473633,2222000,0.0,0.0
2024-04-18 00:00:00-04:00,30.309967214451,30.726394714275006,29.972859148349443,30.62724494934082,1295500,0.0,0.0
2024-04-19 00:00:00-04:00,30.656988145749906,31.3906933254087,30.557838388255618,31.3212890625,1297300,0.0,0.0
2024-04-22 00:00:00-04:00,31.281630345886423,31.47992987319095,31.023843607964768,31.271717071533203,1044600,0.0,0.0
2024-04-23 00:00:00-04:00,31.241970735648618,31.43035509241371,31.222140405226106,31.380779266357422,909600,0.0,0.0
2024-04-24 00:00:00-04:00,31.271715412963786,31.628651895606733,31.13290499476298,31.489843368530273,1709500,0.0,0.0
2024-04-25 00:00:00-04:00,31.410524185797463,31.628652143070592,30.28022184818996,30.428945541381836,3687700,0.0,0.0
2024-04-26 00:00:00-04:00,30.498350814777933,30.974267405191707,30.43886171375732,30.63715934753418,1665700,0.0,0.0
2024-04-29 00:00:00-04:00,30.825543984457905,31.13290654880868,30.766054882901987,30.805713653564453,971200,0.0,0.0
2024-04-30 00:00:00-04:00,30.756140311543447,31.24197208107079,30.46860618140765,30.4785213470459,2027300,0.0,0.0
2024-05-01 00:00:00-04:00,30.36945604478197,30.775970266481288,30.3000517772874,30.458690643310547,1203800,0.0,0.0
2024-05-02 00:00:00-04:00,30.66690383868005,31.182481073628853,30.488434650342054,31.043670654296875,1431500,0.0,0.0
2024-05-03 00:00:00-04:00,31.43035412838527,31.470012896889493,30.87511624033146,31.073415756225586,1030100,0.0,0.0
2024-05-06 00:00:00-04:00,31.390692942206165,32.045078686105974,31.16264982654018,32.01533508300781,1774400,0.0,0.0
2024-05-07 00:00:00-04:00,32.16405521419093,32.392098318041036,32.03516375261158,32.23345947265625,2086900,0.0,0.0
2024-05-08 00:00:00-04:00,32.09465523946764,32.23346377492535,31.836868499653175,32.10457229614258,1692700,0.0,0.0
